-1794.93	13724.41	 3426.00	14258.99	 1624.18	  231.71	0	8	38282170

 6262.93	15589.10	 3394.00	17139.53	 1135.20	  190.35	0	12	38280220

 6304.75	14226.51	 3502.00	15950.16	 1101.64	  211.39	2	10	38282920

-2339.52	13353.20	 3330.00	13959.59	 1665.63	  230.01	2	8	38283160

-11536.98	 4266.19	 3442.00	12773.00	 2661.77	  260.55	2	2	38283190

-11295.27	 4540.67	 3311.00	12616.00	 2635.00	  253.59	3	1	38283590

-11030.59	 4602.76	 3370.00	12418.39	 2622.51	  262.43	1	4	38283670

-7442.02	10288.30	 3392.00	13143.00	 2098.00	  249.27	3	2	38283760

-1585.89	13691.72	 3537.00	14229.85	 1610.12	  239.87	1	6	38283780

 6036.70	14757.32	 3389.00	16300.48	 1129.20	  200.00	1	1	38283860

-2115.24	13823.17	 3461.00	14406.00	 1645.00	  231.69	3	3	38283920

 6247.01	14861.05	 3255.00	16446.00	 1120.00	  190.26	3	4	38284090

-7163.19	10191.94	 3286.00	12883.50	 2085.01	  246.28	0	7	38284150

-1684.05	13457.14	 3392.00	13979.85	 1618.88	  234.04	0	8	38284170

-10561.75	 4571.90	 3470.00	12020.56	 2609.89	  279.64	0	4	38284160

 6641.13	14757.75	 3406.00	16537.74	 1096.20	  198.09	0	12	38282220

 6234.80	13781.87	 3563.00	15540.51	 1094.31	  220.90	2	10	38284920

-2156.53	12958.03	 3402.00	13569.63	 1657.48	  241.99	2	8	38285150

-10991.81	 4169.49	 3371.00	12229.81	 2653.78	  266.67	2	2	38285190

-7096.40	 9352.63	 3231.00	12176.61	 2119.83	  256.46	2	11	38285210

-10905.52	 4357.48	 3264.00	12189.00	 2637.00	  258.87	3	1	38285590

-10464.76	 4373.05	 3418.00	11845.57	 2622.01	  279.52	1	4	38285670

-7108.05	 9735.81	 3271.00	12490.39	 2102.22	  253.03	1	5	38285760

-7007.93	10105.66	 3289.00	12730.00	 2079.00	  249.55	3	2	38285760

-1854.17	13170.51	 3593.00	13777.15	 1633.56	  251.95	1	6	38285780

 6716.47	14483.46	 3391.00	16321.16	 1085.35	  199.86	1	1	38285850

-1926.38	13335.19	 3359.00	13886.00	 1637.00	  233.31	3	3	38285920

 6252.41	14365.85	 3240.00	15999.00	 1108.00	  194.73	3	4	38286100

-6698.03	 9675.87	 3235.00	12204.56	 2078.21	  256.18	0	7	38286150

-1207.09	12813.57	 3345.00	13297.89	 1589.69	  242.81	0	8	38286180

-9987.28	 4361.45	 3531.00	11455.83	 2606.82	  299.21	0	4	38286180

 6517.65	14432.38	 3358.00	16187.94	 1094.94	  199.54	0	12	38284210

 6130.78	13237.96	 3608.00	15028.23	 1085.84	  231.52	2	10	38286940

-1972.17	12514.71	 3309.00	13094.16	 1649.26	  243.96	2	8	38287150

-10355.62	 3950.68	 3433.00	11603.12	 2651.97	  286.83	2	2	38287180

-10491.82	 4179.45	 3364.00	11784.00	 2638.00	  276.45	3	1	38287590

-9764.16	 4256.26	 3461.00	11199.69	 2607.45	  300.01	1	4	38287670

-6571.03	 9390.41	 3267.00	11917.70	 2083.05	  265.17	1	5	38287770

-6630.11	 9799.99	 3305.00	12285.00	 2068.00	  260.11	3	2	38287770

-1383.55	12881.35	 3479.00	13414.43	 1602.18	  250.52	1	6	38287780

 5874.16	13760.47	 3365.00	15335.56	 1114.72	  211.25	1	1	38287850

-1780.99	12901.08	 3420.00	13465.00	 1631.00	  245.23	3	3	38287920

 6409.68	13884.55	 3330.00	15651.00	 1087.00	  204.74	3	4	38288110

-6406.56	 9349.44	 3299.00	11804.21	 2073.67	  270.48	0	7	38288170

-1212.78	12604.83	 3330.00	13093.57	 1591.60	  245.56	0	8	38288190

-9366.11	 4145.54	 3490.00	10820.80	 2602.09	  313.60	0	4	38288190

